group_id,year,cell_weight,respondents,household_production_minutes,care_minutes,education_minutes,admin_services_minutes,leisure_minutes,market_work_minutes,high_ai_minutes,ai_score_weighted_minutes,pre_ai_exposure,pre_high_ai_share,pre_weighted_n,age_group,gender,education,income_group,parent_status,pre_ai_exposure_z,exposure_bin
35_44|men|ba_plus|500_999_week|nonparent,2021,168132988.689106,17,65.9237345494134,2.21754096277049,0.0,12.105924520307573,266.459677035513,360.73162252241696,17.55859960703856,82.6250071108279,0.0643659187044031,0.022606202809028263,628096053.865012,35_44,men,ba_plus,500_999_week,nonparent,-0.3907720796405123,Q2
65_plus|men|ba_plus|1000_1499_week|nonparent,2021,123898887.51518598,18,116.05694449868227,22.324883076009822,0.0,50.37476101737308,303.4548072231416,190.93406899984393,69.26967471944879,112.28543449445463,0.07227408058484949,0.03569762596541419,365562747.0027261,65_plus,men,ba_plus,1000_1499_week,nonparent,0.026208440297940564,Q3
55_64|women|some_college|1000_1499_week|nonparent,2021,265324646.098655,28,77.76395247466112,47.849832344698186,32.58954601773364,52.68226923473986,229.8016036056256,273.3793534962798,60.75992307674006,112.20155124727452,0.07729304560195462,0.037453258967843184,796262288.653589,55_64,women,some_college,1000_1499_week,nonparent,0.2908477678716532,Q4_high
25_34|men|some_college|1500plus_week|nonparent,2021,91915660.043953,9,83.71687611317323,4.396554263381433,0.0,32.62719713385964,303.1153058089853,329.26509323760206,28.113815764497733,89.40069776106697,0.061629399586347694,0.018395935165921196,223477384.18734297,25_34,men,some_college,1500plus_week,nonparent,-0.535062899924511,Q2
35_44|women|ba_plus|1500plus_week|nonparent,2021,209545618.93266898,30,56.15783029594319,0.0,7.992986734131725,60.39470781868779,241.6084186767957,360.0891523192954,42.228785674832196,105.57055555319454,0.06641600736868673,0.018162842408150106,1007412843.309201,35_44,women,ba_plus,1500plus_week,nonparent,-0.2826752740773131,Q2
35_44|men|ba_plus|1500plus_week|nonparent,2021,577428765.803926,57,100.82753013619984,24.060720818481936,3.014036874923156,41.46765331552837,241.8117821943458,369.8110121483753,31.46573260943602,94.82022769025724,0.06579358982161386,0.022040159526073282,1771631462.0347462,35_44,men,ba_plus,1500plus_week,nonparent,-0.31549402466953197,Q2
35_44|men|ba_plus|lt_500_week|parent,2021,9590481.778437,2,169.5810899375485,194.18547926312385,0.0,29.330468172355836,357.5098390133179,0.0,0.0,79.47926938395075,0.056316131672365925,0.007149956585255021,160341015.57029003,35_44,men,ba_plus,lt_500_week,parent,-0.8152201919524475,Q1_low
65_plus|women|lt_hs|lt_500_week|nonparent,2021,48126328.720028,7,324.7659799059037,0.0,0.0,31.56573893078305,270.10783436173085,199.02536854102343,30.30670620025212,89.83832953003112,0.0774649637895105,0.042208292489956264,229028589.79084998,65_plus,women,lt_hs,lt_500_week,nonparent,0.2999126474628485,Q4_high
45_54|women|hs|no_valid_earnings|parent,2021,271582262.20081,20,112.78653747971289,82.44941431827755,0.0,47.45702882047174,288.6514857743295,7.674472156504246,83.8279990349286,121.52976809855065,0.07137293589055621,0.03102576280172053,958508008.7934101,45_54,women,hs,no_valid_earnings,parent,-0.02130699866838727,Q3
45_54|men|some_college|1500plus_week|nonparent,2021,219639071.34608102,20,87.36031471981698,1.9983290306544834,5.778651192776711,18.795774746676965,378.523037332256,277.2947907645854,12.043841013241359,83.09940114722907,0.06582161511223907,0.022699095757053117,928207398.383895,45_54,men,some_college,1500plus_week,nonparent,-0.31401631082995834,Q2
45_54|men|hs|no_valid_earnings|nonparent,2021,381858124.122661,27,118.60233036986216,1.3575315332204345,0.0,27.05054751859624,532.3420111169931,37.73878881488034,33.68916642874011,93.61073793975682,0.06410916284453955,0.020984729678644502,1597216909.343581,45_54,men,hs,no_valid_earnings,nonparent,-0.4043102688634554,Q2
25_34|men|hs|1500plus_week|parent,2021,96993200.580645,7,54.2334692488439,42.478771476728255,0.0,21.213305502865357,96.7968404755062,488.14950276747777,2.7446931675778057,78.29592879635831,0.06871695314832907,0.02103759494143737,263461020.14060798,25_34,men,hs,1500plus_week,parent,-0.16135130751590882,Q3
25_34|men|some_college|lt_500_week|nonparent,2021,72779594.427132,10,68.14273193485487,0.0,23.544312226334362,40.151129310402716,340.54094004480123,297.17553903049577,119.65703535327197,135.49898867394654,0.08364805316804003,0.06131796436980027,882681551.196165,25_34,men,some_college,lt_500_week,nonparent,0.6259337713171866,Q4_high
35_44|men|some_college|no_valid_earnings|nonparent,2021,142227195.63288,14,74.76619620226113,3.3019255846586675,85.63257187251456,41.494161662979394,384.2636512891274,85.86939307422703,138.85445646728158,156.14155202817452,0.07279241056122415,0.035882557482463065,507834975.6758059,35_44,men,some_college,no_valid_earnings,nonparent,0.05353887514687811,Q3
35_44|men|lt_hs|1000_1499_week|parent,2021,141348470.795094,9,51.11170971275116,49.69411445617987,0.0,14.665528820760676,196.597644455427,455.8023079898239,4.919392173741892,78.11085687703755,0.0550271460357827,0.0032422875973274414,210834068.514945,35_44,men,lt_hs,1000_1499_week,parent,-0.883185657134014,Q1_low
35_44|women|ba_plus|lt_500_week|parent,2021,168901144.97200802,25,150.7179675835774,99.16851312622596,0.0,74.8461156038086,306.27575050927436,100.86859254238733,53.318878690175005,109.40109885241147,0.07184512698568774,0.03068672306548174,901966499.7395611,35_44,women,ba_plus,lt_500_week,parent,0.00359063131628578,Q3
45_54|men|lt_hs|no_valid_earnings|nonparent,2021,96614035.948107,5,168.46846802984282,0.0,0.0,1.4026803605302989,470.6404951578904,80.52221144684738,0.0,72.35768349193522,0.05633507302528536,0.007790533702165297,591833391.7814059,45_54,men,lt_hs,no_valid_earnings,nonparent,-0.8142214547859499,Q1_low
65_plus|women|hs|500_999_week|nonparent,2021,142869242.512597,15,120.58897572727975,0.9740537395900579,0.0,101.45501885512758,260.33374581350813,164.8403901584066,62.58546535648673,118.08613511820278,0.07261775550580549,0.028851351151555706,388080713.876298,65_plus,women,hs,500_999_week,nonparent,0.044329686346832514,Q3
55_64|women|some_college|500_999_week|nonparent,2021,523348123.21418303,60,100.18139481653449,27.327942248633317,0.0,52.74219507830354,195.87625307233577,337.23477119242347,24.210467184044344,93.52235179227795,0.06626397797012727,0.021899816836412962,2014694836.364525,55_64,women,some_college,500_999_week,nonparent,-0.2906914602171036,Q2
35_44|women|hs|no_valid_earnings|parent,2021,447890147.60865504,34,174.33880486305958,101.85118632941698,20.35739395347563,61.16289341401041,273.7913083196754,90.55778783663865,63.863076087984304,120.99739844191477,0.07947459926471864,0.04063224702519357,1910095613.643861,35_44,women,hs,no_valid_earnings,parent,0.40587644259089556,Q4_high
35_44|men|lt_hs|500_999_week|nonparent,2021,64125561.734045,7,155.0592083342242,0.05166887574962066,0.0,15.368900405362622,199.40027066538025,338.63065169398914,1.5500662724886196,76.41974100938128,0.06425890856118502,0.01673407172289917,286313419.94258404,35_44,men,lt_hs,500_999_week,nonparent,-0.3964144964033878,Q2
45_54|women|lt_hs|lt_500_week|parent,2021,41389297.243947,4,96.18097829465198,21.863429352437706,0.0,32.29632445665237,129.44993860682027,447.7237188562331,17.56595705497541,85.20956873096546,0.06491560763598739,0.018739080561977095,427141302.93400407,45_54,women,lt_hs,lt_500_week,parent,-0.36178815392407376,Q2
25_34|women|lt_hs|500_999_week|parent,2021,81410366.290932,4,170.08600141290626,97.80670654983825,76.07678789676977,13.15994703066008,146.00660767146897,229.91691416374712,98.05429340791144,121.10748319726848,0.07997431722818028,0.04913963917952717,153952403.970432,25_34,women,lt_hs,500_999_week,parent,0.4322255056698948,Q4_high
25_34|women|ba_plus|no_valid_earnings|parent,2021,402724310.955426,56,165.82496628038325,253.61787787182746,0.7690016093814547,49.826570171451735,250.09449029637148,19.66120006122801,46.24871084958019,105.52639576391242,0.07823575716634919,0.04035718956728171,1563768707.008441,25_34,women,ba_plus,no_valid_earnings,parent,0.340554939299845,Q4_high
25_34|men|hs|500_999_week|nonparent,2021,373029732.55785304,22,39.10318159918422,3.079314562562912,20.36013968931807,28.041822423544005,349.5565449733318,319.71796827877506,36.00349751137605,95.76185501390694,0.06085937668799509,0.01661180475687016,1925517158.3791382,25_34,men,hs,500_999_week,nonparent,-0.5756645660731885,Q2
65_plus|women|hs|lt_500_week|nonparent,2021,290387473.518751,30,114.38829232970565,1.8850268635001877,0.0,50.847653758163084,389.5575121042957,150.78758965107747,67.36645871357771,114.14673199126227,0.07832567928594153,0.04026750660089135,1188872817.798718,65_plus,women,hs,lt_500_week,nonparent,0.34529634099956164,Q4_high
45_54|men|hs|lt_500_week|nonparent,2021,218632502.801566,10,64.00640160430933,0.0,0.0,40.590185255915344,410.583991681194,204.4295828012308,21.124927814703145,89.50156777360557,0.06221085294085984,0.019560960125422938,787741654.906725,45_54,men,hs,lt_500_week,nonparent,-0.5044041038920319,Q2
35_44|women|hs|lt_500_week|parent,2021,148503788.227256,17,172.69289765255323,79.50604051502994,0.0,32.50225325014499,247.4896271027254,201.0976837538432,23.77450973125204,92.41600277708656,0.07203510866851089,0.02600673124542361,1246887155.189774,35_44,women,hs,lt_500_week,parent,0.013607960511108493,Q3
45_54|women|ba_plus|1000_1499_week|parent,2021,452153173.42210704,49,135.21736194748428,39.12240564471467,3.7412944971632727,45.06246400979967,232.09422281898802,325.59009276260986,31.097967527301343,96.99901265621163,0.0700943648693424,0.025097441688857566,1237888778.5822868,45_54,women,ba_plus,1000_1499_week,parent,-0.0887233233799751,Q3
35_44|men|some_college|no_valid_earnings|parent,2021,131638762.963806,18,52.53300803903644,95.37925398267532,10.24928014065517,39.7001596177582,233.27639216478832,328.8398704955831,46.03499963417515,102.68306650900928,0.07229733076228936,0.03349246141765337,732718440.74176,35_44,men,some_college,no_valid_earnings,parent,0.02743437259726666,Q3
45_54|women|some_college|no_valid_earnings|nonparent,2021,293000971.61785,28,147.7456157140114,14.569067151933691,4.984364535950328,70.23561987974875,382.16148078982957,96.27372821668904,68.36451393160407,115.98659734459196,0.0811210131495968,0.046235614911701965,1240567752.760553,45_54,women,some_college,no_valid_earnings,nonparent,0.49268833745711815,Q4_high
25_34|men|ba_plus|no_valid_earnings|nonparent,2021,272165840.271263,23,73.492426465484,3.0415746466314704,22.550196602727574,29.193111023499704,432.9869785477195,139.93626835341706,117.51719630717419,134.8185740423627,0.10055361348596673,0.0874329447952797,1217546439.6635666,25_34,men,ba_plus,no_valid_earnings,nonparent,1.5173279331703882,Q4_high
25_34|men|ba_plus|1500plus_week|parent,2021,375590643.18445396,39,78.57511515198104,119.87421217152418,0.0,12.4276201552342,193.34103287556525,359.6342875094176,10.410003431757618,80.33614549989434,0.059602335601863524,0.012668279650700623,1323523581.092681,25_34,men,ba_plus,1500plus_week,parent,-0.6419456631983211,Q1_low
45_54|men|hs|1500plus_week|nonparent,2021,224500936.539939,10,71.90902764182727,0.2720570337519564,0.0,10.695946949988313,278.6722722528604,440.5041541893802,4.705156608479452,76.99535195753411,0.055046832746770094,0.003581345570385458,591146611.5535611,45_54,men,hs,1500plus_week,nonparent,-0.8821476188253018,Q1_low
45_54|men|hs|1000_1499_week|parent,2021,207542763.649779,15,50.57903637088927,19.924687646047946,0.0,24.57018107870327,227.17347161861713,443.3172421674815,6.03671543232227,81.07267788378427,0.059758382851752896,0.008563613814964594,605789940.7433981,45_54,men,hs,1000_1499_week,parent,-0.6337176243218379,Q1_low
45_54|women|hs|500_999_week|parent,2021,74392018.04118699,9,61.156917917239596,37.35625224236259,0.0,131.79535643511076,203.3051690439779,229.7375101618516,55.9987421439102,125.78040168074652,0.07076126476560662,0.024676569505634755,580417306.6538931,45_54,women,hs,500_999_week,parent,-0.05355911332773208,Q3
65_plus|men|ba_plus|500_999_week|nonparent,2021,73858558.21745601,11,52.6745081764565,0.3779273838105182,0.0,39.99575532858146,302.1214691865301,324.3484420088672,48.30893739108989,99.22509871684734,0.07077079084271358,0.031630671328975395,433027628.195306,65_plus,men,ba_plus,500_999_week,nonparent,-0.05305682358643914,Q3
35_44|men|hs|1000_1499_week|parent,2021,288411149.839918,24,102.69015848650697,45.97330660681494,0.0,40.29017831646464,224.86392980190055,374.3779470797813,26.712029901678086,93.88627310651012,0.06173856401595511,0.015766429141157494,1133391844.190791,35_44,men,hs,1000_1499_week,parent,-0.5293068922321248,Q2
65_plus|women|some_college|1500plus_week|nonparent,2021,52070145.252619,6,95.23253137430494,0.0,0.0,103.21059454918722,251.18882916058874,280.94538699954404,26.963635480743395,106.48836823066134,0.06233879656587129,0.009645536619237867,126034936.81870602,65_plus,women,some_college,1500plus_week,nonparent,-0.49765790925330083,Q2
55_64|women|lt_hs|lt_500_week|nonparent,2021,184026083.10023,15,70.93246505549094,1.0695032537004205,0.0,9.392517738481576,345.72965745119853,349.1677564526494,10.789856297435826,79.44524039231369,0.06609927711340999,0.023800263685444346,363323177.50573,55_64,women,lt_hs,lt_500_week,nonparent,-0.29937578533671094,Q2
35_44|women|some_college|lt_500_week|nonparent,2021,63212488.67970101,6,205.294778185703,0.0,0.0,73.38272532452285,238.19447916115521,209.4979452213108,31.144594008749696,101.06020297296476,0.06829494652070757,0.02670269138786408,393646165.799341,35_44,women,some_college,lt_500_week,nonparent,-0.18360281749551394,Q3
45_54|men|lt_hs|no_valid_earnings|parent,2021,130407610.217094,8,163.6043122045992,0.0,0.0,65.23750386619533,273.06909367587826,35.6992580890614,26.356760856734212,97.14879724260496,0.06350912534959578,0.016613918376541966,479282987.45539,45_54,men,lt_hs,no_valid_earnings,parent,-0.43594896700933783,Q2
65_plus|men|ba_plus|1500plus_week|nonparent,2021,261617205.359574,32,67.64902000350453,17.836100216248134,0.0,24.787247502218005,229.34801502043243,461.7075082969206,27.40931718373311,88.8856822220733,0.06329730501578185,0.01915582654529613,843743199.2782049,65_plus,men,ba_plus,1500plus_week,nonparent,-0.447117801722454,Q2
35_44|men|lt_hs|1000_1499_week|nonparent,2021,27911301.670619,4,29.707000413564423,0.0,0.0,0.0,339.7931529955625,480.444405282038,0.0,72.0,0.06550348846679566,0.03216491383152623,39592035.890362,35_44,men,lt_hs,1000_1499_week,nonparent,-0.3307904507664793,Q2
65_plus|men|some_college|lt_500_week|nonparent,2021,97999262.75271499,15,154.2986550753797,25.57278117055559,0.0,27.888580489839764,365.2272922096651,132.2756790269359,9.1752907775785,83.47561673426245,0.06343993607089007,0.018871070565145212,363064246.96108896,65_plus,men,some_college,lt_500_week,nonparent,-0.4395971702005508,Q2
25_34|women|hs|500_999_week|nonparent,2021,132058727.82506701,8,84.40191608261911,10.158669562416854,0.0,20.564231768902562,256.621329953936,361.05566593840746,19.07701394641681,85.76753375301314,0.05935836557850202,0.013299279093493979,625972023.5986761,25_34,women,hs,500_999_week,nonparent,-0.6548096825151505,Q1_low
45_54|men|hs|1000_1499_week|nonparent,2021,173179024.439274,12,68.12597354662886,12.724905329115826,0.0,45.43113675976435,195.06566195541728,354.32203889457907,23.778471188364016,91.95696204490055,0.05960412721348856,0.012540199226437737,1236536378.281756,45_54,men,hs,1000_1499_week,nonparent,-0.6418511953361011,Q1_low
55_64|men|hs|lt_500_week|nonparent,2021,150048953.31793502,14,46.95997994382542,0.0,0.0,55.33381761289499,381.6479609262632,256.00124629117164,35.72365169148112,99.29547613984619,0.06090603671175316,0.013901297737838228,575264938.359351,55_64,men,hs,lt_500_week,nonparent,-0.5732042824749117,Q2
25_34|women|ba_plus|no_valid_earnings|nonparent,2021,338456450.622949,22,100.35733825660441,0.19547284961465614,94.56472711727608,75.36477383734268,409.17664030258624,40.34327603735534,149.4179206661195,159.43465046606423,0.09954799370558316,0.08160244967808708,1278455934.247055,25_34,women,ba_plus,no_valid_earnings,nonparent,1.464303745600133,Q4_high
25_34|women|hs|1000_1499_week|parent,2021,89470877.676815,7,114.60107065142913,62.28209967912464,0.0,41.83006831822451,188.40804133045697,267.4449251100024,23.864183918950992,93.39136702312997,0.06042468046772308,0.010917948399413752,203175109.761698,25_34,women,hs,1000_1499_week,parent,-0.5985851712257569,Q1_low
35_44|men|some_college|1500plus_week|nonparent,2021,77598298.65800701,9,67.33190759173375,1.7688391244009174,35.454741007045435,30.586427882038546,233.1825380189445,394.3670497129316,55.748298362388425,106.13359654092407,0.05912905724360158,0.013149331398160546,344323764.133035,35_44,men,some_college,1500plus_week,nonparent,-0.6669006222503913,Q1_low
25_34|women|hs|500_999_week|parent,2021,487720811.852059,25,159.70414205825463,67.41901454679771,0.0,73.71380995312146,209.37223226190142,304.0512648305465,57.527714720789085,110.06703083482991,0.07339253237455597,0.03652597475715347,1357301398.191398,25_34,women,hs,500_999_week,parent,0.0851820192216402,Q3
25_34|men|lt_hs|lt_500_week|parent,2021,107265511.69154099,4,143.62115993151812,14.095673444311267,0.0,36.648978709850724,223.25345303485304,163.26903449446377,17.904189588960882,87.93784342775882,0.05949666797849388,0.008438750061775628,309466671.081561,25_34,men,lt_hs,lt_500_week,parent,-0.6475172917511306,Q1_low
45_54|women|some_college|lt_500_week|parent,2021,80042339.70924401,8,126.81147270109795,46.55087698309159,29.158178260102463,64.83742471051299,336.7333745336923,183.53504986725432,54.005068453226635,113.54468231356027,0.07132911050042515,0.02598813055653753,525447719.63950604,45_54,women,some_college,lt_500_week,parent,-0.02361781807745138,Q3
65_plus|men|ba_plus|lt_500_week|nonparent,2021,146919555.558538,19,103.90834025044121,0.0,0.0,40.79179164626407,417.5295716724159,230.94540827298277,42.97214661685763,99.06296969256967,0.07352659214655768,0.038526675041158115,769080984.1281931,65_plus,men,ba_plus,lt_500_week,nonparent,0.09225070525477837,Q3
55_64|women|hs|1000_1499_week|nonparent,2021,217676248.037824,14,176.16363709998532,8.2605927785627,0.0,25.48015958443605,255.7789109144766,259.40685141369477,14.763080436095334,83.47947791486828,0.062051664506322435,0.01053940972077041,606655840.214444,55_64,women,hs,1000_1499_week,nonparent,-0.512797770739662,Q2
25_34|men|lt_hs|lt_500_week|nonparent,2021,21612888.288288,1,180.0,0.0,0.0,60.0,530.0,0.0,0.0,87.3,0.05947391307151618,0.010164621540016641,196182080.97470897,25_34,men,lt_hs,lt_500_week,nonparent,-0.6487171094946411,Q1_low
55_64|women|ba_plus|500_999_week|nonparent,2021,329437530.975559,38,154.96425513287983,35.5835514137737,0.5784116302056883,41.65144711247891,273.3922969981603,259.1227549177413,31.02031793689676,94.23900820893336,0.07235671851470787,0.030537571040271924,1485522199.226888,55_64,women,ba_plus,500_999_week,nonparent,0.030565762199024377,Q3
45_54|men|some_college|1000_1499_week|nonparent,2021,165981331.814378,17,37.50921325814971,15.586676120137717,0.0,22.966439733829233,293.5737020780922,416.67604389180354,8.704982711380648,81.96119413665303,0.06123223130015045,0.015024629907470121,779252948.5654271,45_54,men,some_college,1000_1499_week,nonparent,-0.5560047371030188,Q2
35_44|men|hs|1000_1499_week|nonparent,2021,87803888.93127699,8,85.2017866485214,5.408561080352518,0.0,40.41741162012847,285.3710464004208,324.9593160310383,16.633673449101284,87.67911648719249,0.063384077232767,0.015024244413679038,293768113.279149,35_44,men,hs,1000_1499_week,nonparent,-0.44254248767328863,Q2
55_64|women|ba_plus|no_valid_earnings|parent,2021,52652440.157249995,5,161.56110209505323,53.6033147883074,48.71484781287553,68.835517585881,387.6178505056377,51.67114369503177,119.74823882721024,149.53298905686458,0.08813850519084077,0.05611898244016114,268158307.47101003,55_64,women,ba_plus,no_valid_earnings,parent,0.8627057352113344,Q4_high
25_34|women|hs|lt_500_week|nonparent,2021,47877555.403521,2,34.63702386120424,0.0,0.0,33.81730151839434,364.82052928428175,160.63218221237312,143.72353145317595,144.52120310619668,0.10088094435725804,0.09180363890287667,347708148.209429,25_34,women,hs,lt_500_week,nonparent,1.5345873923173292,Q4_high
45_54|men|ba_plus|1000_1499_week|parent,2021,262696087.953563,24,53.45161317241477,15.641561031298432,0.0,21.091202751136024,220.69392178995312,450.8288474747491,13.620967953448009,83.91182852934959,0.06391591259229261,0.017620698799094295,901291954.315843,45_54,men,ba_plus,1000_1499_week,parent,-0.41449994275713353,Q2
25_34|men|some_college|1000_1499_week|nonparent,2021,206240270.09170803,15,89.69386465297154,2.3775036060381605,9.10971423077911,24.7605631354522,219.96878463049921,348.0224148426669,28.456316037672256,90.48930955462502,0.06316404652593008,0.019770288869231975,682071851.2443221,25_34,men,some_college,1000_1499_week,nonparent,-0.4541442378557349,Q2
35_44|men|ba_plus|no_valid_earnings|nonparent,2021,152776285.50755498,13,219.97844459156897,0.0,0.0,17.524326809428096,160.23331598890113,311.10861871440045,9.79579585227799,78.84340719142773,0.06225947030445586,0.01831681427466579,522159211.79563,35_44,men,ba_plus,no_valid_earnings,nonparent,-0.5018406139361129,Q2
55_64|men|hs|1500plus_week|nonparent,2021,116871046.667112,11,123.90437702482001,0.15648992356915925,0.0,22.475871359618804,289.8002855668797,316.79221521684906,0.20194200149321903,76.73887141296564,0.05816270966872506,0.010570850104755466,688007260.904923,55_64,men,hs,1500plus_week,nonparent,-0.717854070131826,Q1_low
45_54|women|some_college|1000_1499_week|nonparent,2021,230423594.549024,23,142.27935316090856,19.813409146388732,0.0,58.15657922985406,218.06778204252043,283.0732003448519,21.716635949008143,95.04456657430549,0.06282901064741829,0.01299939221728184,736580876.438667,45_54,women,some_college,1000_1499_week,nonparent,-0.4718099656104121,Q2
25_34|men|ba_plus|lt_500_week|nonparent,2021,333117160.89995,20,67.07191794310748,24.72426408956487,63.056915949013735,30.664512424436463,227.73023419202622,264.98322508389805,100.26458098495876,127.5003225191316,0.09212649286822581,0.0772614564996803,981740562.793587,25_34,men,ba_plus,lt_500_week,nonparent,1.0729838251598793,Q4_high
65_plus|men|some_college|500_999_week|nonparent,2021,51764371.541039,10,124.26193820333201,24.755017767073166,0.0,37.20244955303753,249.31338079491815,270.1517981508239,24.692341974497094,89.46225109378713,0.06358825839013164,0.018284735405013842,282617334.902708,65_plus,men,some_college,500_999_week,nonparent,-0.43177645045166063,Q2
55_64|women|ba_plus|lt_500_week|nonparent,2021,199619781.82544205,23,146.53082503950165,7.905784508699331,0.0,48.936609528983084,259.06248385086457,249.06022062996308,30.40401548868911,96.0318606659121,0.07346614453633646,0.031775854203311936,1114689613.0456922,55_64,women,ba_plus,lt_500_week,nonparent,0.0890634316101396,Q3
55_64|women|hs|1500plus_week|nonparent,2021,49548952.236361995,5,159.07919376813064,0.0,0.0,15.130315745298676,235.63784295695808,473.7034637597292,7.209086980080745,78.18676560961725,0.05761390790343859,0.009445634686724155,262169073.93848303,55_64,women,hs,1500plus_week,nonparent,-0.74679121746035,Q1_low
45_54|women|ba_plus|lt_500_week|parent,2021,131760413.047884,14,83.38470665583169,57.49479693527658,7.401589942586187,107.65962050036642,272.2339270727217,148.3812118689671,95.71514998067398,136.8897713534633,0.07774742260741674,0.04104101495927018,737438915.8095299,45_54,women,ba_plus,lt_500_week,parent,0.31480609887827365,Q4_high
25_34|women|ba_plus|lt_500_week|parent,2021,36008549.125939995,8,175.64984984081624,108.24741991867363,0.0,65.70710544893998,270.6112046667072,95.68429612497854,54.08881053476872,114.82611856723823,0.07443023181856558,0.03497260471502519,506757334.952899,25_34,women,ba_plus,lt_500_week,parent,0.13989769907802496,Q3
55_64|women|ba_plus|1500plus_week|parent,2021,69675466.098421,8,108.88754235949513,21.42246032546647,0.0,34.44776090303231,197.99502455179473,409.2040428961315,43.35589958641143,96.91449443707826,0.07047822936214529,0.03107115562069661,202607045.323845,55_64,women,ba_plus,1500plus_week,parent,-0.0684829668705019,Q3
35_44|men|hs|lt_500_week|parent,2021,56662693.78739,5,137.53902485507348,10.113442472887348,0.0,44.10736222782695,288.6443698698247,159.195656732515,5.373728240622628,85.07217011670349,0.06067243034340153,0.013373974122020633,513358620.3665,35_44,men,hs,lt_500_week,parent,-0.5855218483529003,Q2
25_34|men|some_college|1500plus_week|parent,2021,120952088.78432,12,42.810148768106295,106.07371965464499,64.63237959751379,38.758271992826465,233.3330452905876,292.4174834659505,83.67971836819608,124.19406563349524,0.0683317095697097,0.026565862664746812,395486585.2385829,25_34,men,some_college,1500plus_week,parent,-0.18166438028100335,Q3
45_54|men|hs|500_999_week|parent,2021,211120505.434924,11,69.32636504116097,59.23609003241991,0.0,23.899145486749894,233.66886591015145,343.4883379719831,13.922859835617642,82.78089322516534,0.06247971651938031,0.01316518508104564,819053146.988333,45_54,men,hs,500_999_week,parent,-0.49022750047156055,Q2
15_24|men|ba_plus|no_valid_earnings|nonparent,2021,39905838.276289,3,71.66841095707416,0.0,431.5393990475109,59.08147763686551,206.19469062360938,0.0,439.9796101384917,319.3019229007152,0.14251856524400275,0.1644563886513403,241545684.15980402,15_24,men,ba_plus,no_valid_earnings,nonparent,3.7300503922951385,Q4_high
45_54|women|some_college|1500plus_week|nonparent,2021,77266475.235093,7,137.54719994190643,13.00419425846973,0.0,28.04702618775213,185.52717282368167,413.46121510280125,30.90981043839229,92.80122192351587,0.07140675155285793,0.022712031854261426,390163565.290609,45_54,women,some_college,1500plus_week,nonparent,-0.019523970872320152,Q3
15_24|men|hs|lt_500_week|nonparent,2021,431364049.523213,13,21.372772262702924,5.250412757277727,153.19552288549363,4.123956365147865,334.50929480428533,202.24443991264323,190.8669452045561,171.5839980835754,0.0913599109744868,0.07777885660503417,1677053657.247504,15_24,men,hs,lt_500_week,nonparent,1.0325635958500747,Q4_high
15_24|men|hs|1000_1499_week|parent,2021,22045951.894341998,2,0.0,0.0,0.0,0.0,263.40745810148934,494.2140608936128,0.0,72.0,0.0731009210115812,0.0479272220157286,51823253.10835999,15_24,men,hs,1000_1499_week,parent,0.06980597361313558,Q3
15_24|men|hs|lt_500_week|parent,2021,227948542.646753,7,0.7628634174993573,2.85862203300321,50.569644697333146,15.000781713851055,279.3960640271084,389.30643285368706,90.28768524833562,121.15925495187682,0.07301311344081705,0.03877324130768531,916492580.0887672,15_24,men,hs,lt_500_week,parent,0.06517606756603066,Q3
15_24|men|lt_hs|500_999_week|parent,2021,172666107.491206,7,43.317420955223675,38.10789904503988,0.0,22.758948889004575,315.97601616309885,298.82042532863153,47.76041274899049,100.23209188771753,0.060119819901824904,0.01720175250287654,365250707.26796705,15_24,men,lt_hs,500_999_week,parent,-0.614659819064121,Q1_low
15_24|women|some_college|1500plus_week|nonparent,2021,10415496.032219,1,95.0,0.0,0.0,35.0,190.0,525.0,30.0,90.61500000000001,0.0528838771272289,0.004647666603108627,46687836.973094,15_24,women,some_college,1500plus_week,nonparent,-0.9961956583665936,Q1_low
15_24|men|hs|1000_1499_week|nonparent,2021,93730606.11452898,5,65.61280051581228,0.0,12.424044220758873,35.90051304176921,226.36331020179884,366.7390930553971,66.52661384046941,113.69075335772538,0.06233025549316493,0.01761224411851153,286658314.20299196,15_24,men,hs,1000_1499_week,nonparent,-0.4981082618120588,Q2
45_54|men|some_college|500_999_week|nonparent,2021,147360020.19472903,15,82.2295522136915,0.0,0.0,22.821034584733646,236.47679778949512,486.3362066057556,11.435953020161017,81.51317664461908,0.060751187717037414,0.014757206348847616,882324688.093191,45_54,men,some_college,500_999_week,nonparent,-0.5813691399101358,Q2
25_34|men|some_college|no_valid_earnings|nonparent,2021,207878999.639618,12,25.058121084337884,0.0,49.96806002633121,18.259414733984517,449.6543641713788,199.00868910358298,125.81149063839943,137.12779008229404,0.11647543080631517,0.12372051993793326,908588703.419727,25_34,men,some_college,no_valid_earnings,nonparent,2.356851423580931,Q4_high
25_34|women|lt_hs|lt_500_week|parent,2021,44633912.736549005,6,192.4602991289966,74.16648613069087,0.0,46.679247414101056,61.68981863772222,250.3553462045601,4.933641582237653,85.49677432165853,0.07403428101144194,0.0375298472983627,570217546.421497,25_34,women,lt_hs,lt_500_week,parent,0.11902005697604705,Q3
